"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.0145430804567356,0.0132369965522856,0.203275713201562,0.840505667830903,0.899874547467834,-6.65730104865428
"KEGG_PENTOSE_PHOSPHATE_PATHWAY",0.0200065629957214,0.01385479671648,0.201579176274136,0.841818125050555,0.899874547467834,-6.65765162064413
"KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS",-0.0209043920533819,0.015673613363677,-0.181315110644885,0.857529527752251,0.911431383782393,-6.66161250051538
"KEGG_THYROID_CANCER",0.0135884873522664,-0.0021445096841436,0.155221142618778,0.877848488895697,0.927726243946588,-6.66609684137403
"KEGG_COLORECTAL_CANCER",-0.00730841873429258,-0.00501130267727555,-0.102332123788012,0.919280012993693,0.966023064501847,-6.67305588393392
"KEGG_TRYPTOPHAN_METABOLISM",0.00794861863559956,0.00494300471763369,0.0940950825042275,0.9257566668415,0.967363708047859,-6.67388271973936
"KEGG_ACUTE_MYELOID_LEUKEMIA",-0.00578636337203186,0.00799887317789737,-0.0720567094104437,0.943109479358099,0.975780617271282,-6.67575415936402
"KEGG_GAP_JUNCTION",0.00478382340189949,0.00223924443660723,0.0613021567476741,0.951588451644012,0.975780617271282,-6.67648723504788
"KEGG_FOCAL_ADHESION",-0.00407506898811937,-0.000446273560638732,-0.0591623567653228,0.953276211360071,0.975780617271282,-6.67661899434238
"KEGG_ARGININE_AND_PROLINE_METABOLISM",0.0043677730246849,0.00306452030737654,0.0533310980296118,0.957876699088531,0.975780617271282,-6.67695430417041
"KEGG_GNRH_SIGNALING_PATHWAY",0.00290955720069841,0.000185079587757175,0.0469215379525488,0.962935137435143,0.975780617271282,-6.67728277119549
"KEGG_RENIN_ANGIOTENSIN_SYSTEM",0.00442112609072748,-0.0190437948504485,0.0439404717802786,0.96528835256944,0.975780617271282,-6.67742123283609
"KEGG_BASAL_TRANSCRIPTION_FACTORS",-0.00327189202573886,-0.0257301719486778,-0.0329374681413281,0.973976584544641,0.979241322839476,-6.67785364510185
"KEGG_NON_HOMOLOGOUS_END_JOINING",-0.000886371327871882,0.0158697847072657,-0.00720956031406017,0.994302812656881,0.994302812656881,-6.67838167541876
