"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ACTG1P4",-0.188674585330275,5.37953357294217,-2.42716668547187,0.0247101728006058,0.106738551072522,-4.33767304473569
"CSF1",-0.256956435410743,8.07801160088276,-2.42709470577892,0.0247139389456467,0.106738551072522,-4.33781352146067
"LMO4",0.282370750733684,6.80486497156722,2.42701059023357,0.0247183407439041,0.106738551072522,-4.33797767984334
"ELF2",-0.222236910514509,9.0317177468619,-2.42691861627704,0.0247231546111922,0.106738551072522,-4.33815717102334
"CD82",0.238282019137997,8.71599292928109,2.4265215590568,0.0247439463911939,0.10679348496258,-4.3389320030694
"PMFBP1",-0.18305605252163,7.2065194253871,-2.4258838432799,0.0247773742552133,0.106902901895782,-4.34017632091618
"ZSCAN9",0.197116924450417,6.81730183253454,2.42566437162498,0.0247888882681561,0.106917730207098,-4.34060451524985
"CCNC",0.482691796884307,9.04049715409023,2.42548797388641,0.0247981461298097,0.106922820951235,-4.3409486561026
"RPN1",0.533491747403482,9.50909589954413,2.42517403169326,0.0248146306829986,0.106959057750196,-4.34156110385272
"AAMP",-0.287845996458902,9.22177467959899,-2.42425177918575,0.0248631155596944,0.107133157768123,-4.34336001211487
"DYRK3",-0.366167428319502,8.26050291699236,-2.4222127428576,0.0249706254256153,0.107561395626056,-4.34733595207009
"MYL12A",0.234908691807761,11.0940740299646,2.42188477748091,0.0249879580086744,0.107601041041257,-4.34797528543488
"AUH",-0.399254721967164,7.06545041489624,-2.4214830546649,0.0250092038420766,0.107657506100022,-4.34875833678009
"XPO6",0.243207907926062,9.35842494956067,2.42102211832669,0.0250336019989701,0.107727499889586,-4.34965672189993
"RPL11",-0.279658600274602,12.3776480047968,-2.42063361311922,0.0250541834515574,0.10778102903746,-4.35041386320125
"CAPRIN2",0.303168058052112,8.59759973780429,2.41989265786732,0.0250934799577138,0.107915007862332,-4.35185769583135
"GABARAPL3",-0.171364548076915,6.9690237037767,-2.41972174774134,0.0251025522999713,0.10791896225876,-4.35219069876889
"HEBP2",-0.388457808253366,8.84663436247929,-2.41899087855253,0.0251413831297971,0.108030704035938,-4.35361458665049
"CDC16",0.208577149484775,8.315310496748,2.41892536451498,0.0251448665962623,0.108030704035938,-4.35374221040598
"MAOB",0.553882594718928,9.65788642588457,2.41824356007879,0.0251811456884196,0.108151468357433,-4.35507027860606
"CCNF",0.146017895649766,7.24936674741513,2.41758269279362,0.0252163571803452,0.108267570546944,-4.35635736891958
"ABHD14A",0.310897732995248,8.21330341700171,2.41736417161585,0.025228010222222,0.108282480970023,-4.3567829136254
"ITGA7",-0.545505309907284,7.82508949315818,-2.41653077382383,0.0252724986882719,0.108431224691473,-4.35840566658967
"RSF1",-0.281865091982798,5.72839988898993,-2.41626461563848,0.0252867221213601,0.108431224691473,-4.35892385290389
"NUCB2",0.547468267660359,8.53444617137299,2.41625493481261,0.0252872396028237,0.108431224691473,-4.35894270002324
"PTGDR",0.112531741772512,5.14532216583764,2.41527429939814,0.0253397098207021,0.108621029435438,-4.36085163667613
"KIF23",0.0748319173107416,4.77864049774604,2.41474478815635,0.0253680841201874,0.108707455324999,-4.36188222433254
"IDH1",0.496195645593364,9.74492851181969,2.4137113391612,0.0254235474833917,0.108909869915099,-4.36389327008913
"DDOST",0.440492017229026,9.08875098807821,2.41252387983854,0.0254874155389694,0.109148146065784,-4.36620343165303
"VPS35",0.345958438920186,10.2429431987579,2.41148104403401,0.0255436279753464,0.109353494019942,-4.36823171991804
"LIF",-1.20067355873689,8.09945132969804,-2.41085398426334,0.0255774841326477,0.109463031834419,-4.36945110351012
"AHDC1",-0.316305943144645,7.02419024975465,-2.41031265691517,0.0256067449854933,0.109552838840651,-4.37050363167756
"MDFIC",0.322080072980569,10.0273221428873,2.40885015342851,0.0256859547045811,0.109856214030546,-4.37334659802063
"GUSB",0.360125621142974,10.0308407829756,2.40810976502177,0.0257261412029575,0.109926919119436,-4.37478548121385
"SLC25A11",0.302404216621674,8.00179764240234,2.40797278530148,0.0257335825361999,0.109926919119436,-4.37505166329067
"CRHBP",-0.16385152245676,6.51320012298886,-2.40795517510044,0.0257345393439348,0.109926919119436,-4.3750858832272
"LOC100287387",-0.0900717576769877,5.10232493765428,-2.40793372841628,0.0257357046423761,0.109926919119436,-4.37512755798739
"IL6",-1.43244685025123,8.57469642288942,-2.40766397822658,0.0257503656181684,0.109954061189579,-4.37565171367548
"C16orf58",-0.292476345586389,7.73601411429587,-2.40746354709293,0.0257612641168149,0.109965125157781,-4.37604115358693
"AFF4",-0.170904423503757,5.78405432995342,-2.40664851557807,0.0258056258649719,0.110118977941532,-4.37762458552932
"ADAMTS9",-0.70527690953638,7.19959138356519,-2.40625510240352,0.0258270645432876,0.11014144891585,-4.37838879786143
"PLEKHM2",-0.381449847103287,8.37410112190055,-2.40622329377879,0.0258287986473328,0.11014144891585,-4.37845058370266
"TMEM74B",0.186084576449303,7.557467197775,2.40598065687823,0.025842029993478,0.11014144891585,-4.37892187271993
"STAP1",0.253860536127033,5.98044154854212,2.40594133828601,0.0258441746870613,0.11014144891585,-4.37899824125391
"SCNN1A",-0.211869392188858,6.75174059641371,-2.40550175070746,0.025868163940031,0.110208202791822,-4.37985200589165
"FCN3",-0.175749022929899,6.86784825983201,-2.40463654579717,0.0259154405240786,0.110374094664488,-4.38153215184326
"BLOC1S1",0.333181923193786,9.48634897472717,2.40355125691955,0.0259748564864775,0.11059156491203,-4.3836392102329
"MRPS2",-0.48258250047213,7.08674896830419,-2.40235874973529,0.0260402882455937,0.110834359420367,-4.38595382675102
"C5",-0.211496790604231,6.12670995465666,-2.402184375853,0.0260498688031442,0.110834359420367,-4.38629222765306
"KCNJ15",-0.803494176184204,7.87268105608011,-2.40205459691874,0.0260570013232743,0.110834359420367,-4.38654407602492
"TNIK",0.237139298101138,6.66403244240707,2.40101733528061,0.0261140734252513,0.11104143589144,-4.38855671175768
"APOL6",0.351712362864897,8.1634594714057,2.40028616513043,0.026154373557923,0.111177085030901,-4.38997513960618
"PSMB6",0.261575176620036,9.71257717923781,2.39994449353586,0.026173225379165,0.111221503802249,-4.39063788117032
"MAPRE3",-0.158607045881951,6.36679449140038,-2.39976597352829,0.0261830802883252,0.111227674511091,-4.3909841363653
"WWTR1",-0.234488292740913,6.6676335781571,-2.39938162063207,0.0262043095715709,0.111271138873845,-4.39172957430242
"CBX7",-0.408094406712669,9.21183290302275,-2.39927640228384,0.0262101239713415,0.111271138873845,-4.39193362984464
"PKP4",-0.251424517509171,5.93932780472357,-2.39804730260379,0.0262781332409015,0.111524094167943,-4.39431692283154
"POLM",-0.208658400290064,7.26890502718733,-2.39757066937972,0.0263045506719543,0.111600428604057,-4.39524096006123
"DPP4",-0.575621970859726,8.1555428162471,-2.39729948320997,0.0263195921929893,0.111628465831015,-4.39576665685845
"FABP5",0.755108485095839,9.47010558184072,2.39702312195897,0.0263349289718783,0.111657736963726,-4.39630235184001
"ARHGEF3",0.453207208400449,9.20023784355502,2.39666977997274,0.0263545499183716,0.111705148020969,-4.39698721561121
"CENPA",0.166137250546354,5.79263894139882,2.3957046640194,0.0264082116505999,0.111896766203262,-4.39885756393523
"F10",-0.153136141890408,5.80280407575825,-2.39513911567542,0.0264397040261864,0.111972168462215,-4.39995337612584
"PPFIBP2",0.198735233979874,7.56112729054445,2.39508130732403,0.0264429250293031,0.111972168462215,-4.40006537812191
"SLC12A3",0.145104875842953,7.49956250868477,2.39396650378881,0.0265051116874551,0.112199604543282,-4.40222498532932
"C5orf28",-0.24996200566943,5.39389240029046,-2.39326007968477,0.0265445881340954,0.112324805666963,-4.40359318865146
"RMND5A",-0.14672742240028,6.94061404147521,-2.39313364168058,0.0265516595098533,0.112324805666963,-4.40383805042181
"MYO9A",-0.198618402464742,8.54794714778258,-2.39219662151301,0.0266041193474019,0.11251077565545,-4.40565247499155
"PARPBP",0.0851428143483574,5.16654349303,2.3912926156954,0.0266548220377765,0.112689198120104,-4.40740259869957
"PTRF",-0.432508328435387,11.2797964161479,-2.39089187362351,0.0266773270176766,0.11274833260951,-4.40817830423395
"WDR45B",-0.243535944967509,10.1449565418665,-2.3906749868608,0.0266895143575959,0.112762234046806,-4.40859809602592
"BAALC",0.222217117027717,5.83067710358615,2.39053019044988,0.026697653660398,0.112762234046806,-4.40887834272348
"SMURF1",-0.246101399082153,7.24198287215609,-2.38956089025232,0.026752199377038,0.112956575168693,-4.4107541359137
"TAF1",-0.163883853645165,8.08261985504866,-2.38930008351225,0.0267668934829144,0.112982579411141,-4.41125877809183
"NSUN5",0.247013229187581,7.82679055589405,2.38909638341591,0.0267783753549819,0.112995012615204,-4.41165290181636
"HELZ",0.266849877210952,8.81043260963753,2.3888472741768,0.0267924229975438,0.11301826106389,-4.4121348589042
"ZNF155",-0.115829077171436,5.11862414453325,-2.38729913884094,0.0268798781116312,0.113351050195496,-4.41512944552245
"ACVR2B-AS1",-0.185578693341613,6.40833345886534,-2.38652969244313,0.0269234431009437,0.113498603925857,-4.41661739924014
"ZNF200",0.234158572860551,6.09752295862832,2.38572036790342,0.0269693366324935,0.113655876792205,-4.41818218197969
"PCDH1",-0.219705048275003,7.27712358001765,-2.38556671460071,0.026978057886775,0.113656445654755,-4.41847922858162
"EIF4G2",0.285023592125037,11.402143827027,2.38525803873244,0.0269955860234572,0.113694105056476,-4.41907593677591
"PPRC1",-0.606526021824497,7.79289342375923,-2.38330561769905,0.0271066991286953,0.114125755841775,-4.42284921165521
"AP1AR",-0.181321410456632,5.57097974385856,-2.38272077082008,0.027140065505659,0.114229903687888,-4.42397916027603
"TMEM106C",0.244351859000146,9.16876554864462,2.38253586839398,0.027150622386461,0.114238012882894,-4.4243363674141
"BAK1",0.323475542908738,7.74602041817979,2.38204127668669,0.0271788794960863,0.114320568125102,-4.42529177769171
"HLTF",0.338301275988595,7.80328834812932,2.38186228029274,0.0271891126742412,0.114327282232824,-4.4256375205429
"TTTY15",-0.315296885317515,5.6765714173581,-2.38099419310833,0.0272387917131195,0.114499804987794,-4.4273140807728
"SORBS1",-0.268678732625035,8.89875609360295,-2.38082636402466,0.0272484059712658,0.114503857092586,-4.42763817438503
"POR",-0.406173668683856,7.54534811612906,-2.37939267879388,0.0273306644551269,0.114813076925584,-4.43040623585974
"FAM86B1",-0.225010478018713,8.06055604823453,-2.37850555115766,0.0273816791759688,0.11499089062573,-4.43211857615237
"GMEB2",-0.322481887858544,7.79387318090123,-2.37816739874816,0.0274011480352393,0.11501219675621,-4.43277118675943
"HP",-0.462183730094731,6.79088519862013,-2.37811562533394,0.0274041299818,0.11501219675621,-4.43287110127927
"TMED2",0.243846684579469,10.8838587107737,2.37775691780731,0.0274247984017518,0.115062458460852,-4.43356331690209
"SLC6A12",0.170412342578723,7.8058377005298,2.376883162945,0.0274752039103714,0.115237412598728,-4.43524920117082
"SIPA1L3",0.159021074806349,6.59104483699671,2.37530909275967,0.0275662263077399,0.115564960533316,-4.43828545095744
"PTK2B",0.228325990729259,7.56525845387555,2.37523082288209,0.0275707596407202,0.115564960533316,-4.43843639771213
"ZWILCH",0.179185674751291,6.10592251805563,2.37505022812626,0.0275812221917401,0.115572218471688,-4.43878467170894
"NMU",0.12822763668285,5.64893610076148,2.37468523561416,0.027602378854352,0.115610997453548,-4.43948850859186
"FCER1A",0.743695793998031,5.79795589680489,2.37458925868191,0.027607944621188,0.115610997453548,-4.4396735766194
"CEP112",-0.217316320635575,5.78654446663446,-2.37424997351771,0.0276276283369708,0.115637874909632,-4.44032777155017
"TMEM70",-0.192996863796461,6.15080826226482,-2.37416831204999,0.0276323678900639,0.115637874909632,-4.44048521985391
"LETMD1",-0.33437197788325,8.72461776113007,-2.37402700768138,0.0276405708403774,0.115637874909632,-4.44075765617286
"CLUH",-0.22964330903913,8.6861437062831,-2.37341708143899,0.0276760039664009,0.115749530648736,-4.4419334964943
"SERPINH1",0.609300321089136,10.1528630629345,2.37293012489359,0.027704323499124,0.115831374023343,-4.44287214969902
"GLOD4",0.442221697483892,8.54458112634756,2.37275494691211,0.0277145177492497,0.115837408098143,-4.44320979492774
"HIC2",-0.318985064462353,6.76746624962487,-2.37252135756915,0.0277281165803978,0.115857663880911,-4.4436600029351
"LRRFIP2",-0.365592998709983,8.06653623212515,-2.37185797163649,0.027766770537707,0.115982562829797,-4.44493844352445
"ULK1",-0.312231739322493,8.23905640831503,-2.37131545933744,0.027798418584984,0.116078128331051,-4.44598379454604
"SAGE1",-0.074739007166865,5.33592254145535,-2.37075547311415,0.0278311210542444,0.116178035129307,-4.44706267526421
"LPPR2",-0.285401498828638,7.81730907286293,-2.37049157605653,0.0278465446572099,0.116205772896433,-4.44757105521919
"ATP13A1",0.303827203900539,7.61642599286547,2.3701601918531,0.0278659238010411,0.116249994753981,-4.44820939977354
"A4GNT",-0.126412882902786,7.11328410068467,-2.36977740575414,0.0278883244520499,0.116306789783171,-4.44894669749632
"DLX4",-0.66180609839917,7.94893877575951,-2.36959506795165,0.0278990007308494,0.11631466855882,-4.44929788128911
"LUC7L3",0.35205327895668,9.67538588484084,2.36929535482984,0.0279165578219093,0.116351220367951,-4.44987509783804
"HDDC2",-0.456643029902341,9.77376508618361,-2.36819128373212,0.0279813222871075,0.116555676890025,-4.45200107209264
"PRKG1",-0.076611422581541,5.05802355540469,-2.36815889359257,0.0279832243829039,0.116555676890025,-4.45206343342932
"KIF14",0.099106338655447,5.05283848872155,2.36707134566778,0.0280471597109895,0.116785232178159,-4.45415703216681
"DUSP3",0.223268063144333,9.33650503323256,2.36567441429078,0.0281294817986328,0.117091179424057,-4.45684542257902
"FST",-0.389466119622079,8.6370168002136,-2.36436742679644,0.028206706059647,0.117375720877569,-4.45935990999742
"MEG3",-0.605574030886066,7.6577088802649,-2.36395524593768,0.0282311007519949,0.117440314473337,-4.46015273482662
"CBFB",0.271351432826885,9.75502253988655,2.36364967221786,0.0282491985729281,0.1174446505955,-4.46074045203281
"RPL7A",-0.168810793218259,13.2622529286907,-2.36354083763932,0.0282556469730196,0.1174446505955,-4.46094976586326
"CD320",-0.222068982053089,8.30442636657543,-2.36347453546923,0.0282595760151651,0.1174446505955,-4.46107727747414
"ITIH3",-0.25438289530895,6.36592822412456,-2.36333860296381,0.0282676329075518,0.1174446505955,-4.4613386951054
"CEPT1",0.334222257836822,7.8644782444097,2.36278527011549,0.0283004516100112,0.117509933590096,-4.46240274607282
"PRG2",-0.468775878672876,6.7108718751545,-2.36277433440374,0.0283011005730321,0.117509933590096,-4.46242377387594
"SUPT4H1",0.276634779331774,8.92427348426728,2.3622058132834,0.0283348575748747,0.117613204678149,-4.46351688301659
"DALRD3",0.127904559255559,6.32021591403205,2.36164535529119,0.0283681723093591,0.117679874934013,-4.46459434427665
"MTCH1",0.135434088955756,11.4752383045981,2.36159413258986,0.0283712188966992,0.117679874934013,-4.46469281099472
"TOMM40",-0.291478756293072,7.89664568354601,-2.36148702830792,0.0283775901480222,0.117679874934013,-4.4648986964345
"CCDC9",-0.144059025499581,8.63537864647482,-2.36001377528234,0.0284653632708622,0.117977991006813,-4.46773018237551
"GTPBP6",-0.321781464439917,8.28108631555639,-2.35998124782803,0.0284673040172064,0.117977991006813,-4.46779268657884
"NGRN",-0.276603448095695,10.0631968922874,-2.35965594568777,0.0284867198677906,0.118021505755851,-4.46841775497694
"PSMG1",-0.23896371442697,6.91015047669232,-2.35898743662842,0.0285266587205964,0.118149994206675,-4.46970214359437
"FOXH1",-0.189207870166384,7.14240535413972,-2.35870468224815,0.0285435669605099,0.118183045310063,-4.4702453303909
"SCN9A",0.0879313022300715,4.88637462073107,2.35844808195004,0.0285589192602114,0.11820963547449,-4.47073824201948
"PCBP2",-0.296676729435983,11.4660980564042,-2.35740293203845,0.0286215291998491,0.118431754303971,-4.47274559150275
"DFNA5",-0.285177732034335,8.27604023910721,-2.35690109315973,0.0286516371020402,0.118519287599908,-4.47370926171905
"MYO1E",-0.253267148060384,7.70138104580558,-2.35602598073155,0.0287042097562223,0.118699664024716,-4.47538944432407
"DIMT1",-0.333360122330572,8.97039808180877,-2.35563658637241,0.0287276314374084,0.118759418281379,-4.476136953606
"CLPX",-0.357722612217026,6.48022589962073,-2.35492245893433,0.0287706314614761,0.11888173314022,-4.47750766266919
"CLEC2B",0.319056023424479,9.07742981352712,2.354754926739,0.028780727763566,0.11888173314022,-4.47782919303145
"IRAK1",0.292575988979895,9.59695937121548,2.3544715086055,0.0287978153801969,0.11888173314022,-4.47837310408174
"ZNF136",-0.300505487545044,7.38178965477201,-2.35446849932786,0.0287979968634934,0.11888173314022,-4.47837887902342
"ARHGEF26",-0.0853166366937586,5.07272714875608,-2.35440006617246,0.0288021242109757,0.11888173314022,-4.47851020425999
"NOC2L",-0.209791631206497,7.08841708438863,-2.35292717959211,0.0288910898933489,0.119211769612924,-4.48133619467051
"PIK3R3",-0.369349494928245,8.53567196464569,-2.35252169556754,0.028915626648146,0.119238882756213,-4.48211401137551
"PINK1",-0.245996412962923,9.49029614107535,-2.35252086729771,0.0289156767883541,0.119238882756213,-4.48211560012046
"SIGLEC9",0.159654341004398,6.92669653031109,2.35177636041627,0.0289607788668661,0.119301092581543,-4.48354354744475
"EXOSC10",-0.351388317882227,7.30153616732719,-2.35176656729697,0.0289613725655881,0.119301092581543,-4.48356232872408
"RPL30",-0.198402531085009,12.9115825457649,-2.35169494872579,0.0289657147169821,0.119301092581543,-4.48369967773336
"PLEKHF2",0.482554950452772,7.1636168718783,2.35167682562793,0.0289668135950048,0.119301092581543,-4.48373443356077
"LOC100506076",0.173693786090015,5.85680460917522,2.35020286957769,0.0290563148634941,0.119607873369423,-4.48656062675429
"TMEM53",-0.146405974089721,8.36679451693795,-2.35013330014325,0.0290605455611663,0.119607873369423,-4.48669399583902
"CDC25B",0.316698892869965,9.18682729488651,2.3500040205565,0.0290684089015209,0.119607873369423,-4.4869418272005
"LSM4",0.444483449006765,7.30183034852981,2.34865428430274,0.0291506232988054,0.119891058276601,-4.48952883597565
"SART1",-0.391317015503401,7.45472028737591,-2.34857685544997,0.0291553461201464,0.119891058276601,-4.48967721659001
"SAR1A",-0.368091789541911,9.38931131827756,-2.34813169921062,0.0291825124384354,0.119953117003647,-4.49053023706598
"HOPX",0.264611549824596,7.15962645297489,2.34803262787595,0.0291885615976995,0.119953117003647,-4.49072006779577
"SSBP2",-0.47178235180162,7.72909001143933,-2.34773719547746,0.0292066071799641,0.119990024593788,-4.49128611932536
"ZNF571",-0.135705874951986,5.30362478411002,-2.34681994844582,0.0292627001782833,0.120183171659924,-4.4930433170952
"PRND",0.153082520917345,5.44032205293566,2.34667132423808,0.0292717984649255,0.120183249466569,-4.49332800435081
"NAALAD2",-0.120218798284251,4.87726899778893,-2.34588948136911,0.0293197034178367,0.12034260903625,-4.49482544344166
"ARL2",-0.302266220160669,9.56673150685587,-2.34498171085305,0.0293754151458417,0.120533902754342,-4.49656371297281
"KLHL23",-0.101386711236877,4.97821092542016,-2.34459145169685,0.0293993962218855,0.120594920294112,-4.49731089428711
"S100A13",-0.372611137290006,10.1471536643773,-2.34355526156235,0.029463157049524,0.120819024121608,-4.49929441808719
"KCNB1",-0.17169294503867,5.58598717774763,-2.34332881096987,0.0294771084532741,0.120838799812942,-4.49972783420236
"BARD1",0.252059225102777,6.80494788634217,2.34186820697443,0.0295672417163688,0.121170767368289,-4.50252279247449
"NEK11",0.228429456985334,7.57505863463264,2.34146530063836,0.0295921496969688,0.121235309668455,-4.50329360513644
"CAPZA2",0.452123357905118,8.17103028265521,2.34051402913595,0.0296510350187949,0.121438969846469,-4.50511321331774
"EYA4",-0.252193845467718,5.86969628787996,-2.34021808996458,0.0296693762343383,0.121455008204966,-4.50567920506559
"ATP2C1",0.171316480574549,6.59569067256941,2.34015477140926,0.0296733018459514,0.121455008204966,-4.5058002982491
"FASTK",0.261621365895179,9.12990453719584,2.33943355639498,0.0297180494863825,0.12158955841207,-4.50717945005068
"HOXA5",-0.371157540060664,7.64937528801014,-2.33932893835587,0.0297245456690684,0.12158955841207,-4.5073794870392
"ATP6V0E1",0.378981772808782,11.155389949928,2.33882377243852,0.0297559320610045,0.121646501531105,-4.50834532791766
"BEST1",-0.189702366798329,7.05812992187458,-2.33880906814515,0.0297568461099733,0.121646501531105,-4.50837343969142
"SLC25A24",0.352504351939755,9.30424516631755,2.33849001076978,0.0297766857609823,0.121690024519334,-4.5089833911171
"ABCC6",-0.162034832939839,6.46005091436839,-2.33832809142237,0.0297867589183851,0.12169361969218,-4.50929291901619
"GPM6B",-0.67711116700563,7.03692609469792,-2.33690874807221,0.0298751925150924,0.121978155243782,-4.5120056388711
"AACS",-0.489842497586456,7.9793624459015,-2.33689893866945,0.0298758045430008,0.121978155243782,-4.51202438382887
"POU2F1",-0.16718979346277,8.19223527611476,-2.33664202274693,0.0298918381582387,0.121978155243782,-4.512515312966
"GLB1L2",-0.261697730011419,8.5193539082602,-2.33661918177114,0.0298932640032356,0.121978155243782,-4.51255895727661
"FAM86C1",-0.121904500063465,6.56536749748575,-2.33497790638109,0.0299958850711832,0.122359177407473,-4.51569445389001
"SDPR",-0.238339759390912,6.1088268364487,-2.33423109917508,0.0300426870035692,0.122512337605128,-4.51712074061537
"GK2",-0.182838825728176,6.61868706483382,-2.33386603684648,0.0300655897691509,0.122567974060441,-4.51781785877311
"GPATCH4",-0.0944405409713019,6.53314881212476,-2.33322603889246,0.0301057799880865,0.122694030080758,-4.51903984027457
"COLEC12",-0.441359435558647,11.0529035373202,-2.33282028040104,0.0301312862747911,0.122760183570148,-4.51981447711846
"GAB2",-0.518942474583251,9.25323278061709,-2.33258051774194,0.0301463673187318,0.122783835137862,-4.52027217383588
"GINS2",0.123389199003538,6.23533807669344,2.33234411820288,0.0301612436490834,0.1227877637219,-4.52072342421791
"COQ3",-0.184537013855936,7.32879861034066,-2.33227039915596,0.0301658840842804,0.1227877637219,-4.52086413720824
"CSPP1",-0.233009869619062,6.10125718063325,-2.33185856951442,0.0301918198963905,0.122852173522636,-4.52165018016363
"VPS52",0.185030409993218,10.0984133296403,2.3317244641777,0.0302002698982138,0.122852173522636,-4.5219061246164
"SLC48A1",-0.177835681595943,6.25405733825681,-2.33129206140324,0.0302275305552717,0.122925290924772,-4.52273132232283
"SIT1",0.317168170617574,8.2300328930286,2.33090447253829,0.0302519852525868,0.122986956016121,-4.52347092286617
"DOK5",0.337689414806357,8.09591522723083,2.33071847186254,0.030263727346071,0.122989786878218,-4.52382582608343
"HDAC3",0.195721270707537,9.1116364669042,2.33059911770249,0.0302712643083202,0.122989786878218,-4.52405355423784
"TRIM37",0.343867204474948,8.85354746549617,2.33038620891042,0.0302847133518523,0.123006674022236,-4.52445976841671
"TNFRSF10B",-0.383191462029587,7.77313714418511,-2.32936172636468,0.0303495051619733,0.123232024487436,-4.52641410861085
"CACNB2",-0.0944888637944827,6.51570469694099,-2.32773634305304,0.0304525627080745,0.123579199905405,-4.52951374095573
"CD83",-0.415417091417211,9.01155594835635,-2.32771876376597,0.0304536790882701,0.123579199905405,-4.52954725817764
"CDK1",0.258320119256066,5.13978590601031,2.32750321896702,0.0304673704261208,0.123596868627202,-4.52995821090149
"KIAA1462",-0.36306998504134,6.64358364893277,-2.32719631776694,0.0304868745011356,0.123638099807455,-4.53054330405515
"BC069756",-0.15196976031467,5.46194080583449,-2.32647688801137,0.0305326406375764,0.123785777678285,-4.53191469104195
"ZNF12",-0.520097511757094,7.14449245356266,-2.32582007016598,0.0305744791320889,0.123917446500753,-4.533166514387
"MBOAT7",0.333389245922571,9.18790971444883,2.325081816444,0.0306215681659578,0.124046791020216,-4.53457330404758
"EIF4A2",-0.328261532707591,11.9571371295606,-2.32502593769105,0.030625135080008,0.124046791020216,-4.53467977417013
"POLB",0.204835847625153,8.40518945433882,2.32437573976794,0.0306666674347795,0.124134475328546,-4.53591853894159
"RPL17",-0.391627785037398,7.25767001039555,-2.32432740893163,0.0306697567135306,0.124134475328546,-4.53601061149601
"DNAJB6",-0.53453728808809,6.80506502771041,-2.32424669672126,0.0306749164311908,0.124134475328546,-4.53616436967076
"NPIPA1",-0.401859930233599,11.3481839593385,-2.32345751057408,0.0307254092451722,0.124300807511719,-4.5376676218624
"MIR4315-1",-0.246591353754122,7.07108378234039,-2.32292336534111,0.0307596278412838,0.124401220206255,-4.53868490267825
"SACM1L",0.435658540332012,8.60224284989008,2.32274716311542,0.0307709234819033,0.124408892525948,-4.53902045080166
"TTI2",0.270712379447494,7.66821659549487,2.32231296915453,0.030798774313137,0.12445896599384,-4.53984723939392
"PSMC4",-0.228118877807742,7.91242365046188,-2.32226094009846,0.0308021132126478,0.12445896599384,-4.53994630674908
"CRABP1",0.139487030956448,6.13762334897741,2.32170786389688,0.0308376268408934,0.124564438966404,-4.54099932799231
"CD22",0.312808966590343,6.52986090550365,2.31959124577305,0.0309738864984105,0.12507667345316,-4.54502790191987
"AZIN1",0.481528778541028,8.17867169317644,2.31908222904797,0.031006737778887,0.125171146074757,-4.54599640222553
"SLC9A6",0.45973712877088,8.23292161875663,2.31874036124476,0.0310288195269875,0.125222098804492,-4.54664680163493
"VNN3",-0.200767278081283,7.2472826872658,-2.31855623763735,0.0310407183541789,0.125225852497488,-4.54699707176822
"C6orf211",0.584547587538085,6.23806277359059,2.31843322576218,0.0310486702347024,0.125225852497488,-4.54723107623125
"P2RY13",0.446612580065913,7.11372997303836,2.31794793453422,0.0310800593452722,0.125255019182392,-4.54815417207314
"HPSE2",-0.2728040732165,6.78893525055872,-2.3178890215481,0.0310838718868225,0.125255019182392,-4.54826622574331
"OGN",0.842779281891864,6.45480147113509,2.31788257126796,0.0310842893415546,0.125255019182392,-4.54827849420486
"GAA",0.490092548161801,9.51787583572961,2.31772750503264,0.0310943266073144,0.125257334540785,-4.54857342496718
"E2F8",0.0794525182747199,4.94095250535826,2.31678569451527,0.0311553532145776,0.125464986462234,-4.55036447314852
"GIT2",0.192494328818407,7.16866319015078,2.31641663049133,0.0311792976161007,0.125523224618104,-4.55106621080899
"DIP2C",-0.376566949806503,8.08332169889626,-2.31576354455164,0.0312217105966486,0.12565575651196,-4.5523078295965
"DNAL4",-0.218836008123779,7.21050077865765,-2.31448542411833,0.0313048688470091,0.125952142531264,-4.55473715384009
"CEBPG",-0.290339520198515,6.67589624142751,-2.31362661091098,0.0313608604364131,0.126139079184685,-4.55636906675249
"ABCG5",-0.109145524472527,5.77435226625849,-2.31335715870105,0.0313784467940694,0.126171476370929,-4.55688100669626
"KLF10",-0.680742826618317,10.1372842525321,-2.31291803859646,0.0314071263671937,0.126248445709852,-4.55771522989331
"MINOS1-NBL1",0.5244449977338,11.0080502608841,2.31253013890456,0.0314324807656534,0.126312006039755,-4.55845207062899
"KRT33A",0.176980908735659,6.23741606071367,2.31106561236521,0.0315283772722094,0.126658916525716,-4.56123339178691
"LILRA3",0.146881481398385,6.11855849686511,2.31054621951456,0.0315624516172042,0.126757333755137,-4.56221954037583
"PAX5",-0.165187006316593,7.13678829578735,-2.30941952865531,0.0316364839886647,0.126983533605656,-4.56435829952697
"PLEKHM1",-0.266993305605195,9.20335213498008,-2.30939707023587,0.0316379613078079,0.126983533605656,-4.56440092546369
"CASP8",0.267974761375141,6.56230396061913,2.30801029906841,0.0317293066764047,0.127311558798293,-4.56703254449281
"GNB1L",0.124824535327575,7.32645466571942,2.30766043718089,0.0317523901336132,0.127365572181405,-4.56769631886264
"NUMA1",-0.342071900784148,9.41091046495546,-2.30695956851958,0.0317986791552786,0.127512607082224,-4.56902586479653
"RNF113A",-0.269816542229493,8.72906266113937,-2.30668454644435,0.031816860032145,0.127546873484404,-4.56954751714538
"LOC101928274",-0.184739740622981,6.24627186448299,-2.30628739883463,0.0318431311647683,0.127613541395107,-4.57030074952584
